taxon_oid	Genome.Name	Status	Domain	Taxon.Object.ID	NCBI.Taxon.ID	Phylum	Class	Gene.Count	GC	Genome.Size
651053030	Helicobacter pylori 2018	Finished	Bacteria	651053030	985080	Proteobacteria	Epsilonproteobacteria	1642	0.39	1562832
637000132	Helicobacter pylori 26695	Finished	Bacteria	637000132	85962	Proteobacteria	Epsilonproteobacteria	1624	0.39	1667867
2522572170	Helicobacter pylori 26695	Finished	Bacteria	2522572170	85962	Proteobacteria	Epsilonproteobacteria	1636	0.39	1667892
2648501200	Helicobacter pylori 26695-1	Finished	Bacteria	2648501200	1391726	Proteobacteria	Epsilonproteobacteria	1615	0.39	1667638
2627853905	Helicobacter pylori 26695-1MET	Finished	Bacteria	2627853905	210	Proteobacteria	Epsilonproteobacteria	1616	0.39	1667303
2660238529	Helicobacter pylori 29CaP	Finished	Bacteria	2660238529	210	Proteobacteria	Epsilonproteobacteria	1649	0.39	1667159
2511231168	Helicobacter pylori 35A	Finished	Bacteria	2511231168	585535	Proteobacteria	Epsilonproteobacteria	1559	0.39	1566655
646862330	Helicobacter pylori 51	Finished	Bacteria	646862330	290847	Proteobacteria	Epsilonproteobacteria	1457	0.39	1589954
646862329	Helicobacter pylori 52	Finished	Bacteria	646862329	684950	Proteobacteria	Epsilonproteobacteria	1447	0.39	1568826
651053031	Helicobacter pylori 83	Finished	Bacteria	651053031	585538	Proteobacteria	Epsilonproteobacteria	1655	0.39	1617426
648231708	Helicobacter pylori 908	Finished	Bacteria	648231708	869727	Proteobacteria	Epsilonproteobacteria	1634	0.39	1549666
2521172715	Helicobacter pylori Aklavik117	Finished	Bacteria	2521172715	1055531	Proteobacteria	Epsilonproteobacteria	1580	0.39	1636125
2521172716	Helicobacter pylori Aklavik86	Finished	Bacteria	2521172716	1055532	Proteobacteria	Epsilonproteobacteria	1429	0.39	1507930
644736374	Helicobacter pylori B38	Finished	Bacteria	644736374	592205	Proteobacteria	Epsilonproteobacteria	1427	0.39	1576758
649633055	Helicobacter pylori B8	Finished	Bacteria	649633055	693745	Proteobacteria	Epsilonproteobacteria	1749	0.39	1680029
2558309076	Helicobacter pylori BM012A	Finished	Bacteria	2558309076	1407462	Proteobacteria	Epsilonproteobacteria	1623	0.39	1660425
2576861476	Helicobacter pylori BM012B	Finished	Bacteria	2576861476	210	Proteobacteria	Epsilonproteobacteria	1599	0.39	1659060
2558309088	Helicobacter pylori BM012S	Finished	Bacteria	2558309088	1407463	Proteobacteria	Epsilonproteobacteria	1626	0.39	1660469
2574180055	Helicobacter pylori BM013A	Finished	Bacteria	2574180055	210	Proteobacteria	Epsilonproteobacteria	1525	0.39	1604233
2576861475	Helicobacter pylori BM013B	Finished	Bacteria	2576861475	210	Proteobacteria	Epsilonproteobacteria	1525	0.39	1604212
2718218165	Helicobacter pylori CC33C	Finished	Bacteria	2718218165	210	Proteobacteria	Epsilonproteobacteria	1614	0.39	1659899
648231709	Helicobacter pylori Cuz20	Finished	Bacteria	648231709	765964	Proteobacteria	Epsilonproteobacteria	1606	0.39	1635449
2718217888	Helicobacter pylori DU15	Finished	Bacteria	2718217888	210	Proteobacteria	Epsilonproteobacteria	1604	0.39	1614411
2512564071	Helicobacter pylori ELS37	Finished	Bacteria	2512564071	1055527	Proteobacteria	Epsilonproteobacteria	1618	0.39	1669876
651053032	Helicobacter pylori F16	Finished	Bacteria	651053032	866344	Proteobacteria	Epsilonproteobacteria	1542	0.39	1575399
651053033	Helicobacter pylori F30	Finished	Bacteria	651053033	866345	Proteobacteria	Epsilonproteobacteria	1526	0.39	1579693
651053034	Helicobacter pylori F32	Finished	Bacteria	651053034	102608	Proteobacteria	Epsilonproteobacteria	1533	0.39	1581461
651053035	Helicobacter pylori F57	Finished	Bacteria	651053035	866346	Proteobacteria	Epsilonproteobacteria	1562	0.39	1609006
643348558	Helicobacter pylori G27	Finished	Bacteria	643348558	563041	Proteobacteria	Epsilonproteobacteria	1547	0.39	1663013
650377949	Helicobacter pylori Gambia94/24	Finished	Bacteria	650377949	907240	Proteobacteria	Epsilonproteobacteria	1647	0.39	1712468
637000133	Helicobacter pylori HPAG1	Finished	Bacteria	637000133	357544	Proteobacteria	Epsilonproteobacteria	1590	0.39	1605736
2513237217	Helicobacter pylori HUP-B14	Finished	Bacteria	2513237217	1163743	Proteobacteria	Epsilonproteobacteria	1543	0.39	1607584
2630968812	Helicobacter pylori Hp238	Finished	Bacteria	2630968812	210	Proteobacteria	Epsilonproteobacteria	1572	0.39	1586473
650377950	Helicobacter pylori India7	Finished	Bacteria	650377950	907238	Proteobacteria	Epsilonproteobacteria	1642	0.39	1675918
2576861474	Helicobacter pylori J166	Finished	Bacteria	2576861474	102611	Proteobacteria	Epsilonproteobacteria	1555	0.39	1650561
2671180434	Helicobacter pylori J99	Finished	Bacteria	2671180434	85963	Proteobacteria	Epsilonproteobacteria	1610	0.39	1698366
637000134	Helicobacter pylori J99	Finished	Bacteria	637000134	85963	Proteobacteria	Epsilonproteobacteria	1541	0.39	1643831
2721755617	Helicobacter pylori K26A1	Finished	Bacteria	2721755617	210	Proteobacteria	Epsilonproteobacteria	1526	0.39	1570310
2718217886	Helicobacter pylori L7	Finished	Bacteria	2718217886	210	Proteobacteria	Epsilonproteobacteria	1595	0.39	1617826
650377951	Helicobacter pylori Lithuania75	Finished	Bacteria	650377951	907237	Proteobacteria	Epsilonproteobacteria	1607	0.39	1640673
2687453208	Helicobacter pylori ML1	Finished	Bacteria	2687453208	210	Proteobacteria	Epsilonproteobacteria	1657	0.39	1629815
2684623150	Helicobacter pylori ML2	Finished	Bacteria	2684623150	210	Proteobacteria	Epsilonproteobacteria	1706	0.39	1562125
2687453513	Helicobacter pylori ML3	Finished	Bacteria	2687453513	210	Proteobacteria	Epsilonproteobacteria	1685	0.39	1635334
2597489927	Helicobacter pylori OK113	Finished	Bacteria	2597489927	1248725	Proteobacteria	Epsilonproteobacteria	1574	0.39	1616617
2597489929	Helicobacter pylori OK310	Finished	Bacteria	2597489929	1248726	Proteobacteria	Epsilonproteobacteria	1545	0.39	1595436
2576861464	Helicobacter pylori Oki102	Finished	Bacteria	2576861464	1382920	Proteobacteria	Epsilonproteobacteria	1610	0.39	1633212
2571042581	Helicobacter pylori Oki112	Finished	Bacteria	2571042581	1382921	Proteobacteria	Epsilonproteobacteria	1620	0.39	1637925
2571042475	Helicobacter pylori Oki128	Finished	Bacteria	2571042475	1382922	Proteobacteria	Epsilonproteobacteria	1534	0.39	1553826
2574179868	Helicobacter pylori Oki154	Finished	Bacteria	2574179868	1382923	Proteobacteria	Epsilonproteobacteria	1584	0.39	1599700
2576861466	Helicobacter pylori Oki422	Finished	Bacteria	2576861466	1382924	Proteobacteria	Epsilonproteobacteria	1620	0.39	1634852
2571042731	Helicobacter pylori Oki673	Finished	Bacteria	2571042731	1382925	Proteobacteria	Epsilonproteobacteria	1587	0.39	1595058
2576861467	Helicobacter pylori Oki828	Finished	Bacteria	2576861467	1382926	Proteobacteria	Epsilonproteobacteria	1590	0.39	1600345
2576861465	Helicobacter pylori Oki898	Finished	Bacteria	2576861465	1382927	Proteobacteria	Epsilonproteobacteria	1615	0.39	1634875
643348559	Helicobacter pylori P12	Finished	Bacteria	643348559	570508	Proteobacteria	Epsilonproteobacteria	1620	0.39	1684038
2718218166	Helicobacter pylori PNG84A	Finished	Bacteria	2718218166	210	Proteobacteria	Epsilonproteobacteria	1532	0.39	1531450
2513237210	Helicobacter pylori PeCan18	Finished	Bacteria	2513237210	1163742	Proteobacteria	Epsilonproteobacteria	1537	0.39	1660685
648028031	Helicobacter pylori PeCan4	Finished	Bacteria	648028031	765963	Proteobacteria	Epsilonproteobacteria	1605	0.39	1638269
2511231216	Helicobacter pylori Puno120	Finished	Bacteria	2511231216	1055528	Proteobacteria	Epsilonproteobacteria	1582	0.39	1637762
2511231147	Helicobacter pylori Puno135	Finished	Bacteria	2511231147	1055529	Proteobacteria	Epsilonproteobacteria	1615	0.39	1646139
2521172710	Helicobacter pylori Rif1	Finished	Bacteria	2521172710	1234365	Proteobacteria	Epsilonproteobacteria	1637	0.39	1667883
2519899548	Helicobacter pylori Rif2	Finished	Bacteria	2519899548	1234600	Proteobacteria	Epsilonproteobacteria	1633	0.39	1667890
648028032	Helicobacter pylori SJM180	Finished	Bacteria	648028032	765962	Proteobacteria	Epsilonproteobacteria	1623	0.39	1658051
2511231139	Helicobacter pylori SNT49	Finished	Bacteria	2511231139	1055530	Proteobacteria	Epsilonproteobacteria	1561	0.39	1610830
648231710	Helicobacter pylori Sat464	Finished	Bacteria	648231710	794851	Proteobacteria	Epsilonproteobacteria	1550	0.39	1567570
2513237188	Helicobacter pylori Shi112	Finished	Bacteria	2513237188	1163740	Proteobacteria	Epsilonproteobacteria	1606	0.39	1663456
2513237192	Helicobacter pylori Shi169	Finished	Bacteria	2513237192	1163741	Proteobacteria	Epsilonproteobacteria	1567	0.39	1616909
2513237203	Helicobacter pylori Shi417	Finished	Bacteria	2513237203	1163739	Proteobacteria	Epsilonproteobacteria	1590	0.39	1665719
642555131	Helicobacter pylori Shi470	Finished	Bacteria	642555131	512562	Proteobacteria	Epsilonproteobacteria	1609	0.39	1608547
2554235464	Helicobacter pylori SouthAfrica20	Finished	Bacteria	2554235464	1352356	Proteobacteria	Epsilonproteobacteria	1745	0.39	1622903
650377952	Helicobacter pylori SouthAfrica7	Finished	Bacteria	650377952	907239	Proteobacteria	Epsilonproteobacteria	1614	0.38	1679829
2554235413	Helicobacter pylori UM032	Finished	Bacteria	2554235413	1311573	Proteobacteria	Epsilonproteobacteria	1613	0.39	1599933
2545824636	Helicobacter pylori UM037	Finished	Bacteria	2545824636	1321939	Proteobacteria	Epsilonproteobacteria	1679	0.39	1694406
2545824635	Helicobacter pylori UM066	Finished	Bacteria	2545824635	1321940	Proteobacteria	Epsilonproteobacteria	1637	0.39	1658730
2554235412	Helicobacter pylori UM298	Finished	Bacteria	2554235412	1321941	Proteobacteria	Epsilonproteobacteria	1624	0.39	1604216
2554235411	Helicobacter pylori UM299	Finished	Bacteria	2554235411	1321938	Proteobacteria	Epsilonproteobacteria	1598	0.39	1602007
2519103107	Helicobacter pylori XZ274	Finished	Bacteria	2519103107	1127122	Proteobacteria	Epsilonproteobacteria	1682	0.39	1656544
2718217790	Helicobacter pylori ausabrJ05	Finished	Bacteria	2718217790	210	Proteobacteria	Epsilonproteobacteria	1472	0.39	1510564
646862331	Helicobacter pylori v225	Finished	Bacteria	646862331	637913	Proteobacteria	Epsilonproteobacteria	1594	0.39	1595604
2687453639	Helicobacter typhlonius 1	Finished	Bacteria	2687453639	76936	Proteobacteria	Epsilonproteobacteria	1964	0.39	1920832
641522632	Heliobacterium modesticaldum Ice1	Finished	Bacteria	641522632	498761	Firmicutes	Clostridia	3142	0.57	3075407
2645728026	Herbaspirillum hiltneri N3	Finished	Bacteria	2645728026	1262470	Proteobacteria	Betaproteobacteria	4502	0.61	4965474
2651869676	Herbaspirillum rubrisubalbicans M1	Finished	Bacteria	2651869676	1078773	Proteobacteria	Betaproteobacteria	4888	0.62	5611261
2718217976	Herbaspirillum seropedicae AU14040	Finished	Bacteria	2718217976	964	Proteobacteria	Betaproteobacteria	4770	0.63	5418668
648028033	Herbaspirillum seropedicae SmR1	Finished	Bacteria	648028033	757424	Proteobacteria	Betaproteobacteria	4799	0.63	5513887
2636415568	Herbaspirillum seropedicae Z67	Finished	Bacteria	2636415568	964	Proteobacteria	Betaproteobacteria	4835	0.63	5509723
640069313	Herminiimonas arsenicoxydans ULPAs1	Finished	Bacteria	640069313	204773	Proteobacteria	Betaproteobacteria	3399	0.54	3424307
2508501111	Herpetosiphon aurantiacus DSM 785	Finished	Bacteria	2508501111	316274	Chloroflexi	Chloroflexia	5654	0.51	6785430
2504136000	Hippea maritima MH2, DSM 10411	Finished	Bacteria	2504136000	760142	Proteobacteria	Deltaproteobacteria	1780	0.37	1694430
644736375	Hirschia baltica ATCC 49814	Finished	Bacteria	644736375	582402	Proteobacteria	Alphaproteobacteria	3266	0.45	3540114
637000127	Histophilus somni 129P	Finished	Bacteria	637000127	205914	Proteobacteria	Gammaproteobacteria	1880	0.37	2012878
641522630	Histophilus somni 2336	Finished	Bacteria	641522630	228400	Proteobacteria	Gammaproteobacteria	2044	0.37	2263857
2537562135	Hoeflea phototrophica DFL-43	Finished	Bacteria	2537562135	411684	Proteobacteria	Alphaproteobacteria	4407	0.6	4458057
2663763045	Hoeflea phototrophica DFL-43 null replaces 16444	Finished	Bacteria	2663763045	411684	Proteobacteria	Alphaproteobacteria	4295	0.6	4468465
2645727888	Hoeflea sp. IMCC20628	Finished	Bacteria	2645727888	1620421	Proteobacteria	Alphaproteobacteria	4623	0.59	4842322
2654588011	Hoeflea sp. IMCC20628 null replaces 98275	Finished	Bacteria	2654588011	1620421	Proteobacteria	Alphaproteobacteria	4901	0.59	5119813
639332100	Homo sapiens	Finished	Eukaryota	639332100	9606	Chordata	Mammalia	38612	0.41	3080436051
650716009	Hoyosella subflava DQS3-9A1	Finished	Bacteria	650716009	443218	Actinobacteria	Actinobacteria	4759	0.62	4863490
646311936	Hydrogenobacter thermophilus TK-6, DSM 6534	Finished	Bacteria	646311936	608538	Aquificae	Aquificae	1941	0.44	1743135
650377953	Hydrogenobacter thermophilus TK-6, DSM 6534	Finished	Bacteria	650377953	608538	Aquificae	Aquificae	1948	0.44	1742932
2506210035	Hydrogenobaculum sp. 3684 ((Finished QAed))	Finished	Bacteria	2506210035	547143	Aquificae	Aquificae	1667	0.35	1552775
2506210034	Hydrogenobaculum sp. HO	Finished	Bacteria	2506210034	547144	Aquificae	Aquificae	1672	0.35	1552931
2505679071	Hydrogenobaculum sp. SHO (Final Finished Sequence)	Finished	Bacteria	2505679071	547145	Aquificae	Aquificae	1670	0.35	1552607
2507262044	Hydrogenobaculum sp. SN	Finished	Bacteria	2507262044	547146	Aquificae	Aquificae	1663	0.35	1552931
642555132	Hydrogenobaculum sp. Y04AAS1	Finished	Bacteria	642555132	380749	Aquificae	Aquificae	1691	0.35	1559514
2718217877	Hydrogenophaga sp. LPB0072	Finished	Bacteria	2718217877	1763535	Proteobacteria	Betaproteobacteria	4672	0.61	4944132
2718217948	Hydrogenophaga sp. RAC07	Finished	Bacteria	2718217948	1842537	Proteobacteria	Betaproteobacteria	4423	0.66	4674684
2588253767	Hymenobacter sp. APR13	Finished	Bacteria	2588253767	1356852	Bacteroidetes	Cytophagia	4303	0.62	5010594
2648501346	Hymenobacter sp. DG25A	Finished	Bacteria	2648501346	1385663	Bacteroidetes	Cytophagia	3293	0.57	3777136
2711768626	Hymenobacter sp. DG25B	Finished	Bacteria	2711768626	1385664	Bacteroidetes	Cytophagia	3739	0.58	4360029
2687453544	Hymenobacter sp. PAMC 26554	Finished	Bacteria	2687453544	1484116	Bacteroidetes	Cytophagia	4790	0.61	5451254
2718217949	Hymenobacter sp. PAMC 26628	Finished	Bacteria	2718217949	1484118	Bacteroidetes	Cytophagia	4758	0.63	5366977
2576861456	Hymenobacter swuensis DY53	Finished	Bacteria	2576861456	1227739	Bacteroidetes	Cytophagia	4668	0.6	5252070
640069314	Hyperthermus butylicus DSM 5456	Finished	Archaea	640069314	415426	Crenarchaeota	Thermoprotei	1669	0.54	1667163
2506783045	Hyphomicrobium denitrificans 1NES1	Finished	Bacteria	2506783045	670307	Proteobacteria	Alphaproteobacteria	3778	0.6	3808687
648028034	Hyphomicrobium denitrificans ATCC 51888	Finished	Bacteria	648028034	582899	Proteobacteria	Alphaproteobacteria	3600	0.61	3638969
2528311098	Hyphomicrobium nitrativorans NL23	Finished	Bacteria	2528311098	1029756	Proteobacteria	Alphaproteobacteria	3480	0.64	3653837
650716042	Hyphomicrobium sp. MC1	Finished	Bacteria	650716042	717785	Proteobacteria	Alphaproteobacteria	4952	0.59	4757528
637000135	Hyphomonas neptunium ATCC 15444	Finished	Bacteria	637000135	228405	Proteobacteria	Alphaproteobacteria	3577	0.62	3705021
2554235415	Idiomarina loihiensis GSL 199	Finished	Bacteria	2554235415	1321370	Proteobacteria	Gammaproteobacteria	2717	0.47	2839759
637000136	Idiomarina loihiensis L2TR	Finished	Bacteria	637000136	283942	Proteobacteria	Gammaproteobacteria	2706	0.47	2839318
2513237218	Ignavibacterium album Mat9-16, JCM 16511	Finished	Bacteria	2513237218	945713	Ignavibacteriae	Ignavibacteria	3243	0.34	3658997
640753029	Ignicoccus hospitalis KIN4/I, DSM 18386	Finished	Archaea	640753029	453591	Crenarchaeota	Thermoprotei	1496	0.57	1297538
648028035	Ignisphaera aggregans AQ1.S1, DSM 17230	Finished	Archaea	648028035	583356	Crenarchaeota	Thermoprotei	2042	0.36	1875953
2545824624	Ilumatobacter coccineum YM16-304	Finished	Bacteria	2545824624	1313172	Actinobacteria	Acidimicrobiia	4345	0.67	4830181
649633056	Ilyobacter polytropus CuHBu1, DSM 2926	Finished	Bacteria	649633056	572544	Fusobacteria	Fusobacteriia	3042	0.34	3132314
2654588185	Immundisolibacter cernigliae TR3.2	Finished	Bacteria	2654588185	1810504	Proteobacteria	Gammaproteobacteria	3114	0.68	3243537
2667527550	Intestinimonas butyriciproducens AF211	Finished	Bacteria	2667527550	1297617	Firmicutes	Clostridia	3241	0.59	3376475
649633057	Intrasporangium calvum 7KIP, DSM 43043	Finished	Bacteria	649633057	710696	Actinobacteria	Actinobacteria	3710	0.71	4024382
2687453494	Isoptericola dokdonensis DS-3	Finished	Bacteria	2687453494	1300344	Actinobacteria	Actinobacteria	3500	0.74	3826972
2505679068	Isoptericola variabilis 225	Finished	Bacteria	2505679068	743718	Actinobacteria	Actinobacteria	3080	0.74	3307740
649633058	Isosphaera pallida IS1B, ATCC 43644	Finished	Bacteria	649633058	575540	Planctomycetes	Planctomycetia	3823	0.62	5529304
2721755827	Janibacter terrae YFY001	Finished	Bacteria	2721755827	103817	Actinobacteria	Actinobacteria	3326	0.71	3401189
637000137	Jannaschia sp. CCS1	Finished	Bacteria	637000137	290400	Proteobacteria	Alphaproteobacteria	4339	0.62	4404049
2585427668	Janthinobacterium agaricidamnosum W1R3	Finished	Bacteria	2585427668	1349767	Proteobacteria	Betaproteobacteria	5573	0.61	5949001
2728369375	Janthinobacterium sp. 1_2014MBL_MicDiv	Finished	Bacteria	2728369375	1644131	Proteobacteria	Betaproteobacteria	5635	0.64	6453540
2690315604	Janthinobacterium sp. LM6	Finished	Bacteria	2690315604	29580	Proteobacteria	Betaproteobacteria	5534	0.63	6288464
640753030	Janthinobacterium sp. Marseille	Finished	Bacteria	640753030	375286	Proteobacteria	Betaproteobacteria	3763	0.54	4110251
2718218053	Jeongeupia sp. USM3	Finished	Bacteria	2718218053	1906741	Proteobacteria	Betaproteobacteria	3626	0.65	3788814
2636415895	Jeotgalibacillus sp. D5	Finished	Bacteria	2636415895	1508404	Firmicutes	Bacilli	3705	0.43	3516439
644736376	Jonesia denitrificans 55134, DSM 20603	Finished	Bacteria	644736376	471856	Actinobacteria	Actinobacteria	2635	0.58	2749646
2630968673	Kangiella geojedonensis KCTC 23420	Finished	Bacteria	2630968673	914150	Proteobacteria	Gammaproteobacteria	2347	0.44	2495242
644736377	Kangiella koreensis SW-125, DSM 16069	Finished	Bacteria	644736377	523791	Proteobacteria	Gammaproteobacteria	2694	0.44	2852073
2739368099	Kazachstania africana CBS 2517	Finished	Eukaryota	2739368099	1071382	Ascomycota	Saccharomycetes	5649	0.36	11130140
2739368121	Kazachstania naganishii CBS 8797	Finished	Eukaryota	2739368121	1071383	Ascomycota	Saccharomycetes	5488	0.46	10845821
2675903356	Ketogulonicigenium vulgare Hbe602	Finished	Bacteria	2675903356	92945	Proteobacteria	Alphaproteobacteria	3221	0.62	3276390
2718218202	Ketogulonicigenium vulgare SPU B805	Finished	Bacteria	2718218202	92945	Proteobacteria	Alphaproteobacteria	3012	0.62	3032608
2511231188	Ketogulonicigenium vulgare WSH-001	Finished	Bacteria	2511231188	759362	Proteobacteria	Alphaproteobacteria	3125	0.62	3277101
649633059	Ketogulonicigenium vulgare Y25	Finished	Bacteria	649633059	880591	Proteobacteria	Alphaproteobacteria	3287	0.62	3288404
2654587679	Kibdelosporangium phytohabitans KLBMP1111	Finished	Bacteria	2654587679	860235	Actinobacteria	Actinobacteria	10884	0.68	11759770
640753031	Kineococcus radiotolerans SRS30216	Finished	Bacteria	640753031	266940	Actinobacteria	Actinobacteria	4785	0.74	4956672
2671180948	Kingella kingae KWG1	Finished	Bacteria	2671180948	504	Proteobacteria	Betaproteobacteria	2285	0.46	2140065
2511231086	Kitasatospora setae KM-6054, NBRC 14216	Finished	Bacteria	2511231086	452652	Actinobacteria	Actinobacteria	7669	0.74	8783278
2718218437	Klebsiella aerogenes CAV1320	Finished	Bacteria	2718218437	548	Proteobacteria	Gammaproteobacteria	4942	0.55	5138968
